2.53500000000000814e-08 1.00000000000000004e-10 1.32385223944553624e-03 1.05493069633884871e-03
2.54500000000000823e-08 1.00000000000000004e-10 1.26869163378347358e-03 1.00862975832857684e-03
2.55500000000000832e-08 1.00000000000000004e-10 1.21101139749794483e-03 9.62295028671402547e-04
2.56500000000000841e-08 1.00000000000000004e-10 1.16049578811908615e-03 9.20002705085269743e-04
2.57500000000000850e-08 1.00000000000000004e-10 1.10761798184250224e-03 8.77837474586977374e-04
2.58500000000000859e-08 1.00000000000000004e-10 1.06136752315618083e-03 8.39342088380614759e-04
2.59500000000000868e-08 1.00000000000000004e-10 1.01290115679642206e-03 8.00748289311978669e-04
2.60500000000000877e-08 1.00000000000000004e-10 9.70566086194938412e-04 7.65481354226524345e-04
2.61500000000000886e-08 1.00000000000000004e-10 9.26150367033348200e-04 7.30160572761715540e-04
2.62500000000000895e-08 1.00000000000000004e-10 8.87399853117571032e-04 6.97932902298622386e-04
2.62800000000000085e-09 1.00000000000000004e-10 3.49012021587279953e-02 3.49012021587279814e-02
2.63500000000000904e-08 1.00000000000000004e-10 8.46674101181929214e-04 6.65619123671818010e-04
2.64500000000000913e-08 1.00000000000000004e-10 8.11155114738094062e-04 6.36157097067477687e-04
2.65500000000000922e-08 1.00000000000000004e-10 7.73774904510345714e-04 6.06599582277484459e-04
2.66500000000000931e-08 1.00000000000000004e-10 7.41279199569428110e-04 5.79672043085610101e-04
2.67500000000000939e-08 1.00000000000000004e-10 7.07141368758470263e-04 5.52638650543349702e-04
2.68500000000000948e-08 1.00000000000000004e-10 6.77550539432079805e-04 5.28031409038817777e-04
2.69500000000000957e-08 1.00000000000000004e-10 6.46339522681737850e-04 5.03309727729769527e-04
2.70500000000000966e-08 1.00000000000000004e-10 6.19264279682822162e-04 4.80826097870563278e-04
2.71500000000000975e-08 1.00000000000000004e-10 5.90673443798198279e-04 4.58221310888716927e-04
2.72500000000000984e-08 1.00000000000000004e-10 5.65934867396590460e-04 4.37680450394797600e-04
2.72800000000000092e-09 1.00000000000000004e-10 3.49012021587279953e-02 3.49012021587279814e-02
2.73500000000000993e-08 1.00000000000000004e-10 5.39772145547056607e-04 4.17011484869630404e-04
2.74500000000001002e-08 1.00000000000000004e-10 5.17165576881937821e-04 3.98242622609320531e-04
2.75500000000001011e-08 1.00000000000000004e-10 4.93221956876206810e-04 3.79339310137637761e-04
2.76500000000001020e-08 1.00000000000000004e-10 4.72568160874791332e-04 3.62192890853944274e-04
2.77500000000001029e-08 1.00000000000000004e-10 4.50657853146478951e-04 3.44922323384765799e-04
2.78500000000001038e-08 1.00000000000000004e-10 4.31790252233678589e-04 3.29282093338153961e-04
2.79500000000001047e-08 1.00000000000000004e-10 4.11742374616718603e-04 3.13511401544109148e-04
2.80500000000001056e-08 1.00000000000000004e-10 3.94508524506360936e-04 2.99232280068887756e-04
2.81500000000001065e-08 1.00000000000000004e-10 3.76166235261234257e-04 2.84816613302234429e-04
2.82500000000001074e-08 1.00000000000000004e-10 3.60426375930215676e-04 2.71779973901684600e-04
2.82800000000000099e-09 1.00000000000000004e-10 3.49012021587279953e-02 3.49012021587279814e-02
2.83500000000001083e-08 1.00000000000000004e-10 3.43645103514495865e-04 2.58609574717558839e-04
2.84500000000001092e-08 1.00000000000000004e-10 3.29269278741771941e-04 2.46710199779409298e-04
2.85500000000001101e-08 1.00000000000000004e-10 3.13914080085098536e-04 2.34677186616962338e-04
2.86500000000001110e-08 1.00000000000000004e-10 3.00784006938665800e-04 2.23816707956930492e-04
2.87500000000001119e-08 1.00000000000000004e-10 2.86739179387791290e-04 2.12824068294107695e-04
2.88500000000001128e-08 1.00000000000000004e-10 2.74758258608912335e-04 2.02912845731065879e-04
2.89500000000001136e-08 1.00000000000000004e-10 2.61920076711958088e-04 1.92871431243161302e-04
2.90500000000001145e-08 1.00000000000000004e-10 2.50985938384082363e-04 1.83827473645206186e-04
2.91500000000001154e-08 1.00000000000000004e-10 2.39242590748246949e-04 1.74655728750352558e-04
2.92500000000001163e-08 1.00000000000000004e-10 2.29260140563915390e-04 1.66404035081789431e-04
2.92800000000000106e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
2.93500000000001172e-08 1.00000000000000004e-10 2.18520420024327156e-04 1.58027293209958439e-04
2.94500000000001181e-08 1.00000000000000004e-10 2.09409673534238284e-04 1.50499111787737958e-04
2.95500000000001190e-08 1.00000000000000004e-10 1.99588000342769921e-04 1.42848780334533534e-04
2.96500000000001199e-08 1.00000000000000004e-10 1.91272852293047696e-04 1.35981140760675357e-04
2.97500000000001208e-08 1.00000000000000004e-10 1.82291070231011172e-04 1.28995053329906837e-04
2.98500000000001184e-08 1.00000000000000004e-10 1.74702671275458066e-04 1.22731739537634962e-04
2.99500000000001193e-08 1.00000000000000004e-10 1.66489157132856502e-04 1.16354011995560731e-04
3.00500000000001202e-08 1.00000000000000004e-10 1.59564433924030150e-04 1.10642771989861077e-04
3.01500000000001211e-08 1.00000000000000004e-10 1.52053655663520794e-04 1.04819988460463437e-04
3.02500000000001220e-08 1.00000000000000004e-10 1.45734958883628977e-04 9.96117087192607603e-05
3.02800000000000112e-09 1.00000000000000004e-10 3.49012021587279883e-02 3.49012021587279814e-02
3.03500000000001229e-08 1.00000000000000004e-10 1.38866924954703292e-04 9.42958647645375297e-05
3.04500000000001238e-08 1.00000000000000004e-10 1.33101512998211509e-04 8.95471696054600221e-05
3.05500000000001247e-08 1.00000000000000004e-10 1.26821206003085898e-04 8.46947361018281317e-05
3.06500000000001256e-08 1.00000000000000004e-10 1.21560779176848512e-04 8.03655095732138866e-05
3.07500000000001265e-08 1.00000000000000004e-10 1.15817981525872006e-04 7.59364475597674852e-05
3.08500000000001274e-08 1.00000000000000004e-10 1.11018920737903387e-04 7.19901518554729868e-05
3.09500000000001282e-08 1.00000000000000004e-10 1.05768302727763763e-04 6.79479249150799551e-05
3.10500000000001291e-08 1.00000000000000004e-10 1.01390766875454201e-04 6.43511567306161777e-05
3.11500000000001300e-08 1.00000000000000004e-10 9.65899755600636330e-05 6.06623557384357212e-05
3.12500000000001309e-08 1.00000000000000004e-10 9.25965854636442862e-05 5.73846096647699468e-05
3.12800000000000119e-09 1.00000000000000004e-10 3.49012021587279883e-02 3.49012021587279814e-02
3.13500000000001318e-08 1.00000000000000004e-10 8.82067981755727166e-05 5.40186962504932304e-05
3.14500000000001327e-08 1.00000000000000004e-10 8.45641115879347869e-05 5.10321066609730381e-05
3.15500000000001336e-08 1.00000000000000004e-10 8.05503180552791145e-05 4.79611580237744828e-05
3.16500000000001345e-08 1.00000000000000004e-10 7.72277019126020408e-05 4.52402619270783141e-05
3.17500000000001354e-08 1.00000000000000004e-10 7.35576534271046342e-05 4.24387592760340027e-05
3.18250000000000683e-08 7.49999999999328428e-11 7.19696539468058064e-05 4.08867851960879192e-05
3.19000000000000011e-08 7.49999999999328428e-11 6.87199962861800102e-05 3.85886440375837926e-05
