22250 4.33399058757658995e-01 5.51386593465523323e-01 -1.64549886983221365e-03 -9.89155238525574534e-06
22350 4.10920483945277082e-01 5.28591745266983160e-01 -1.57616145784411112e-03 1.33091636299368342e-05
22450 3.90489947938928494e-01 5.01080433442240403e-01 -1.49050124687871407e-03 -9.18454652131840688e-06
22550 3.70836873976006953e-01 4.79950350973160966e-01 -1.42998078886097607e-03 1.23575726127030799e-05
22650 3.52947376254430178e-01 4.54446037493228927e-01 -1.35342248446193884e-03 -8.52845341056023346e-06
22750 3.35122498024582716e-01 4.34846937735986261e-01 -1.29811516001106068e-03 1.14770959643581763e-05
22850 3.18636557239568075e-01 4.11187878392182404e-01 -1.22682159612604253e-03 -7.91914539231093270e-06
22950 3.02130117647215091e-01 3.92995736520561689e-01 -1.17517120344448481e-03 1.06613194661882293e-05
23050 2.86869433643842930e-01 3.71023031794430413e-01 -1.10860248935504280e-03 -7.35178945976281209e-06
23150 2.71568807976347304e-01 3.54040222447072672e-01 -1.06034353037449914e-03 9.91635187544024840e-06
23250 2.57427699663099807e-01 3.33377180550387398e-01 -9.98174676621894691e-04 -6.79911606885378814e-06
23350 2.43231902466175570e-01 3.17254738903564315e-01 -9.53063497534544684e-04 9.23839722565293273e-06
23450 2.30113968542229319e-01 2.97930723265164787e-01 -8.94985418072719941e-04 -6.31850832417653677e-06
23550 2.16930065025240704e-01 2.83146406330326283e-01 -8.52790444631337363e-04 8.55936786830309090e-06
23650 2.04747004581207592e-01 2.65485779088813878e-01 -7.98509360398932033e-04 -5.88695568031535194e-06
23750 1.92489540005142346e-01 2.51916913512956975e-01 -7.59011513019006590e-04 7.94721492795684437e-06
23850 1.81160629356727859e-01 2.35554908973610366e-01 -7.08250014318106925e-04 -5.46782813122016764e-06
23950 1.69751213347938579e-01 2.22940365233357363e-01 -6.71243297540558784e-04 7.38629680869335933e-06
24050 1.59200895856953129e-01 2.07717431898458232e-01 -6.23732595687343525e-04 -5.07672032361555087e-06
24150 1.48550912424383091e-01 1.95964990296638469e-01 -5.88952113946304224e-04 6.86640410786100962e-06
24250 1.38656129423542135e-01 1.81782494131032535e-01 -5.44217170604070527e-04 -4.71256384944177854e-06
24350 1.28622988900548324e-01 1.70814662118097288e-01 -5.11183685282264326e-04 6.38466041294797303e-06
24450 1.19320361081580104e-01 1.57582627018674287e-01 -4.69020951488312407e-04 -4.37338215580180233e-06
24550 1.09973237093090648e-01 1.47328593087169363e-01 -4.38101144174517037e-04 5.93824356591465298e-06
24650 1.01364770950821914e-01 1.34964675744683932e-01 -3.98901466772386810e-04 -4.05740368806671754e-06
24750 9.26993584008536514e-02 1.25359801193359682e-01 -3.70104371643054119e-04 5.52454555178183340e-06
24850 8.46809730911736724e-02 1.13788740643615952e-01 -3.33451090068926401e-04 -3.76301470559107197e-06
24950 7.65802222404632360e-02 1.04774142808032419e-01 -3.06379898066603683e-04 5.14113327625999317e-06
25050 6.90709140831050061e-02 9.39270360212965949e-02 -2.71963945684884037e-04 -3.48869908802645901e-06
25150 6.14780715041840925e-02 8.54470783246617932e-02 -2.46446355782030185e-04 4.78605251169475845e-06
25250 5.44318474029117788e-02 7.52533122963936207e-02 -2.14084855396441632e-04 -3.23214660064507445e-06
25350 4.73026663816275353e-02 6.72454185430023665e-02 -1.89989121636104943e-04 4.45818038004417057e-06
25450 4.06787349158228284e-02 5.76414266111171802e-02 -1.59516958500411428e-04 -2.99323102376925073e-06
25550 3.39730333511376881e-02 5.00785190743157846e-02 -1.36722498720911583e-04 4.15188853006341705e-06
25650 2.77343873622860372e-02 4.10451454788675479e-02 -1.07987790775671786e-04 -2.77328042201896137e-06
25750 2.14156617685122112e-02 3.39082159141483874e-02 -8.63843306436883507e-05 3.86720132167044355e-06
