0.00000000000000000e+00 0 4.99999999842214926e+00 0.00000000000000000e+00 4.99999999842214926e+00 0.00000000000000000e+00
2.00000000000000036e-12 1 4.99999999842214926e+00 0.00000000000000000e+00 4.99999999842214926e+00 0.00000000000000000e+00
4.00000000000000073e-12 2 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 0.00000000000000000e+00
8.00000000000000145e-12 3 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
1.60000000000000029e-11 4 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
3.20000000000000058e-11 5 4.99999999842214926e+00 0.00000000000000000e+00 4.99999999842214926e+00 0.00000000000000000e+00
6.40000000000000116e-11 6 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
1.28000000000000023e-10 7 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
2.28000000000000040e-10 8 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
3.28000000000000056e-10 9 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
4.28000000000000073e-10 10 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
5.28000000000000038e-10 11 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
6.28000000000000003e-10 12 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
7.27999999999999968e-10 13 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
8.27999999999999932e-10 14 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
9.27999999999999897e-10 15 4.99999999842214837e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
1.02799999999999997e-09 16 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
1.12800000000000003e-09 17 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 6.93889390390722838e-18
1.22800000000000010e-09 18 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
1.32800000000000017e-09 19 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214748e+00 6.93889390390722838e-18
1.42800000000000024e-09 20 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214748e+00 6.93889390390722838e-18
1.52800000000000031e-09 21 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 6.93889390390722838e-18
1.62800000000000038e-09 22 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 6.93889390390722838e-18
1.72800000000000044e-09 23 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 6.93889390390722838e-18
1.82800000000000051e-09 24 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 6.93889390390722838e-18
1.92800000000000037e-09 25 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 6.93889390390722838e-18
2.02800000000000044e-09 26 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 6.93889390390722838e-18
2.12800000000000051e-09 27 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
2.22800000000000058e-09 28 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
2.32800000000000065e-09 29 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
2.42800000000000071e-09 30 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
2.52800000000000078e-09 31 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
2.62800000000000085e-09 32 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
2.72800000000000092e-09 33 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
2.82800000000000099e-09 34 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
2.92800000000000106e-09 35 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 6.93889390390722838e-18
3.02800000000000112e-09 36 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.12800000000000119e-09 37 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.22800000000000126e-09 38 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.32800000000000133e-09 39 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.42800000000000140e-09 40 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.52800000000000147e-09 41 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.62800000000000153e-09 42 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.72800000000000119e-09 43 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.82800000000000126e-09 44 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
3.92800000000000132e-09 45 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.02800000000000139e-09 46 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.12800000000000146e-09 47 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.22800000000000153e-09 48 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.32800000000000160e-09 49 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.42800000000000167e-09 50 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.52800000000000173e-09 51 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.62800000000000180e-09 52 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.72800000000000187e-09 53 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.82800000000000194e-09 54 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
4.92800000000000201e-09 55 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.02800000000000208e-09 56 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.12800000000000214e-09 57 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.22800000000000221e-09 58 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.32800000000000228e-09 59 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.42800000000000235e-09 60 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.52800000000000242e-09 61 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.62800000000000249e-09 62 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.72800000000000255e-09 63 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.82800000000000262e-09 64 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
5.92800000000000269e-09 65 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.02800000000000276e-09 66 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.12800000000000283e-09 67 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.22800000000000290e-09 68 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.32800000000000296e-09 69 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.42800000000000303e-09 70 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.52800000000000310e-09 71 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.62800000000000317e-09 72 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.72800000000000324e-09 73 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.82800000000000330e-09 74 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
6.92800000000000337e-09 75 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
7.02800000000000344e-09 76 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
7.12800000000000351e-09 77 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
7.22800000000000358e-09 78 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
7.32800000000000365e-09 79 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
7.42800000000000371e-09 80 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 6.93889390390722838e-18
7.52800000000000296e-09 81 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
7.62800000000000220e-09 82 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 0.00000000000000000e+00
7.72800000000000144e-09 83 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 0.00000000000000000e+00
7.82800000000000068e-09 84 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214837e+00 0.00000000000000000e+00
7.92799999999999992e-09 85 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842215015e+00 0.00000000000000000e+00
8.02799999999999916e-09 86 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
8.12799999999999840e-09 87 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214926e+00 0.00000000000000000e+00
8.22799999999999764e-09 88 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842215015e+00 0.00000000000000000e+00
8.32799999999999688e-09 89 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214926e+00 0.00000000000000000e+00
8.42799999999999613e-09 90 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842215015e+00 0.00000000000000000e+00
8.52799999999999537e-09 91 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214837e+00 0.00000000000000000e+00
8.62799999999999461e-09 92 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
8.72799999999999385e-09 93 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
8.82799999999999309e-09 94 4.99999999842214660e+00 -6.93889390390722838e-18 4.99999999842214837e+00 0.00000000000000000e+00
8.92799999999999233e-09 95 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214837e+00 0.00000000000000000e+00
9.02799999999999157e-09 96 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214837e+00 0.00000000000000000e+00
9.12799999999999081e-09 97 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
9.22799999999999005e-09 98 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
9.32799999999998929e-09 99 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214837e+00 0.00000000000000000e+00
9.42799999999998854e-09 100 4.99999999842214837e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
9.52799999999998778e-09 101 4.99999999842214748e+00 -6.93889390390722838e-18 4.99999999842214837e+00 0.00000000000000000e+00
9.62799999999998702e-09 102 4.99999999842214748e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
9.72799999999998626e-09 103 4.99999999842214748e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
9.82799999999998550e-09 104 4.99999999842214660e+00 -6.93889390390722838e-18 4.99999999842214837e+00 0.00000000000000000e+00
9.92799999999998474e-09 105 4.99999999842214748e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
1.00279999999999840e-08 106 4.99999999842214660e+00 -6.93889390390722838e-18 4.99999999842214660e+00 -6.93889390390722838e-18
1.01279999999999832e-08 107 4.99999999842214748e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
1.02279999999999825e-08 108 4.99999999842214748e+00 0.00000000000000000e+00 4.99999999842214837e+00 0.00000000000000000e+00
1.03279999999999817e-08 109 4.99999999842214660e+00 -6.93889390390722838e-18 4.99999999842214660e+00 -6.93889390390722838e-18
