# Generated by tools/models/build_manifest.py - do not edit by hand.
# One row per SPICE definition found in models/spice/.
# restricted=1 means the defining file is marked non-shippable by
# tools/models/license_audit.py, even where its pack is otherwise usable.
# name	kind	device	pack	path	line	restricted
Dnts1045emfst1g	model	diode	microcap-library	upstream/On_Semi.lib	181505	1
Dnts1045mfst1g	model	diode	microcap-library	upstream/On_Semi.lib	195554	1
Dnts1260mfs	model	diode	microcap-library	upstream/On_Semi.lib	195567	1
Dnts1545emfs	model	diode	microcap-library	upstream/On_Semi.lib	181531	1
Dnts1545mfst1g	model	diode	microcap-library	upstream/On_Semi.lib	195580	1
Dnts245sf	model	diode	microcap-library	upstream/On_Semi.lib	195595	1
Dnts260sf	model	diode	microcap-library	upstream/On_Semi.lib	195608	1
Dnts560mfs	model	diode	microcap-library	upstream/On_Semi.lib	195627	1
Dnts860mfs	model	diode	microcap-library	upstream/On_Semi.lib	195640	1
Dntsa4100	model	diode	microcap-library	upstream/On_Semi.lib	195653	1
Dntsaf345	model	diode	microcap-library	upstream/On_Semi.lib	195666	1
Dntsaf5100	model	diode	microcap-library	upstream/On_Semi.lib	195679	1
Dntsaf545	model	diode	microcap-library	upstream/On_Semi.lib	195692	1
Dntsm260esf	model	diode	microcap-library	upstream/On_Semi.lib	181648	1
Dntss3100	model	diode	microcap-library	upstream/On_Semi.lib	195705	1
Dntss5100	model	diode	microcap-library	upstream/On_Semi.lib	195718	1
Dntst30100sg	model	diode	microcap-library	upstream/On_Semi.lib	195731	1
Dnttd4401fdiode	model	diode	microcap-library	upstream/On_Semi.lib	195837	1
Dnttd4401fdiode	model	diode	microcap-library	upstream/on_fet.lib	4161	1
Dnup4301mr6t1_d	model	diode	microcap-library	upstream/on_diode.lib	271	1
Dnup4304mr6t1	model	diode	microcap-library	upstream/on_diode.lib	113	1
dnv	model	diode	microcap-library	upstream/analog.lib	55090	0
dnv	model	diode	microcap-library	upstream/analog.lib	70507	0
dnv	model	diode	ngspice-models-ugr	upstream/spice_complete/AD9.LIB	388	0
dnv	model	diode	ngspice-models-ugr	upstream/spice_complete/analog.lib	55197	0
dnv	model	diode	ngspice-models-ugr	upstream/spice_complete/analog.lib	70614	0
dnv	model	diode	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	21195	0
dnwps	model	diode	gf180mcu	upstream/models/ngspice/sm141064.ngspice	38213	0
dnwps	model	diode	gf180mcu	upstream/models/xyce/sm141064.xyce	38215	0
dnwpw	model	diode	gf180mcu	upstream/models/ngspice/sm141064.ngspice	38203	0
dnwpw	model	diode	gf180mcu	upstream/models/xyce/sm141064.xyce	38205	0
DO	model	diode	microcap-library	upstream/On_Semi.lib	116999	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117055	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117160	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117216	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117273	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117331	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117382	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117617	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117672	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117727	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117840	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	117894	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118006	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118061	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118116	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118173	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118233	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118289	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118344	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118399	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118454	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118505	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118556	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118612	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	118668	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	128119	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	128187	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	128240	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	128297	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	218440	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	221067	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	221127	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	221182	1
DO	model	diode	microcap-library	upstream/On_Semi.lib	221238	1
DO	model	diode	microcap-library	upstream/apex.lib	176	1
DO	model	diode	microcap-library	upstream/apex.lib	248	1
DO	model	diode	microcap-library	upstream/apex.lib	318	1
DO	model	diode	microcap-library	upstream/apex.lib	386	1
DO	model	diode	microcap-library	upstream/apex.lib	460	1
DO	model	diode	microcap-library	upstream/apex.lib	532	1
DO	model	diode	microcap-library	upstream/apex.lib	600	1
DO	model	diode	microcap-library	upstream/apex.lib	756	1
DO	model	diode	microcap-library	upstream/apex.lib	1022	1
DO	model	diode	microcap-library	upstream/apex.lib	1086	1
DO	model	diode	microcap-library	upstream/apex.lib	1150	1
DO	model	diode	microcap-library	upstream/apex.lib	1214	1
DO	model	diode	microcap-library	upstream/apex.lib	1278	1
DO	model	diode	microcap-library	upstream/apex.lib	1346	1
DO	model	diode	microcap-library	upstream/apex.lib	1421	1
DO	model	diode	microcap-library	upstream/apex.lib	1689	1
DO	model	diode	microcap-library	upstream/apex.lib	2025	1
DO	model	diode	microcap-library	upstream/apex.lib	2098	1
DO	model	diode	microcap-library	upstream/apex.lib	2160	1
DO	model	diode	microcap-library	upstream/apex.lib	2223	1
DO	model	diode	microcap-library	upstream/apex.lib	2287	1
DO	model	diode	microcap-library	upstream/apex.lib	2351	1
DO	model	diode	microcap-library	upstream/apex.lib	2416	1
DO	model	diode	microcap-library	upstream/apex.lib	2492	1
DO	model	diode	microcap-library	upstream/apex.lib	2563	1
DO	model	diode	microcap-library	upstream/apex.lib	2699	1
DO	model	diode	microcap-library	upstream/apex.lib	2772	1
DO	model	diode	microcap-library	upstream/apex.lib	3490	1
DO	model	diode	microcap-library	upstream/apex.lib	3552	1
DO	model	diode	microcap-library	upstream/apex.lib	3616	1
DO	model	diode	microcap-library	upstream/apex.lib	3684	1
DO	model	diode	microcap-library	upstream/apex.lib	3752	1
DO	model	diode	microcap-library	upstream/apex.lib	3826	1
DO	model	diode	microcap-library	upstream/apex.lib	3900	1
DO	model	diode	microcap-library	upstream/apex.lib	3964	1
DO	model	diode	microcap-library	upstream/apex.lib	4035	1
DO	model	diode	microcap-library	upstream/apex.lib	4092	1
DO	model	diode	microcap-library	upstream/apex.lib	4153	1
DO	model	diode	microcap-library	upstream/apex.lib	4212	1
DO	model	diode	microcap-library	upstream/apex.lib	4272	1
DO	model	diode	microcap-library	upstream/apex.lib	4332	1
DO	model	diode	microcap-library	upstream/apex.lib	4392	1
DO	model	diode	microcap-library	upstream/apex.lib	4452	1
DO	model	diode	microcap-library	upstream/apex.lib	4583	1
DO	model	diode	microcap-library	upstream/apex.lib	4651	1
DO	model	diode	microcap-library	upstream/apex.lib	4869	1
DO	model	diode	microcap-library	upstream/apex.lib	5458	1
DO	model	diode	microcap-library	upstream/apex.lib	5536	1
DO	model	diode	microcap-library	upstream/linear.lib	10924	0
DO	model	diode	microcap-library	upstream/nxp.lib	12536	0
DO	model	diode	microcap-library	upstream/ph_complex.lib	3825	0
DO	model	diode	microcap-library	upstream/ti.lib	42671	0
DO	model	diode	microcap-library	upstream/ti.lib	43036	0
DO	model	diode	ngspice-models-ugr	upstream/SubCircuits/LinearTech/LTC.lib	11057	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1132	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1663	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1702	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1741	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1779	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1816	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1853	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1890	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1927	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	1964	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2001	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2038	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2075	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2112	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2149	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2186	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2223	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2260	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2297	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2334	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2372	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2411	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2450	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2487	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2524	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2562	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2602	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2642	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2682	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2722	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2762	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2802	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2842	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2882	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2921	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2958	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	2995	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3032	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3069	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3106	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3143	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3180	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3217	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3254	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3291	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3328	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3368	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3405	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3445	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3482	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3519	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3556	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3596	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3633	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3673	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3710	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT.LIB	3750	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	39	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	77	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	115	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	153	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	191	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	229	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	267	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	305	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	343	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	381	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	419	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	457	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	495	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	533	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	571	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	609	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	647	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	685	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	723	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	761	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	799	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	837	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	875	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	913	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	951	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	989	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1027	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1065	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1103	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1141	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1179	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1217	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1255	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1293	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1331	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1369	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1407	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1445	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1483	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1521	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1563	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1598	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1633	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1668	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1703	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1738	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1773	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1808	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1843	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1878	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1913	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1948	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	1983	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2018	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2053	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2088	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2123	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2158	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2193	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2228	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2263	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2298	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2333	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2368	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2403	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT2.LIB	2438	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT3.LIB	36	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT3.LIB	74	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT3.LIB	109	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT3.LIB	147	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/IGBT3.LIB	182	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/LTC_ampliop.lib	11015	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/OPLTC3.LIB	2628	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	133	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	201	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	267	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	333	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	399	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	461	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	590	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	851	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	922	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1175	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1235	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1305	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1367	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1618	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1678	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1740	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1799	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1859	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	1919	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2138	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2204	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2270	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2342	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2414	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2476	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2545	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2600	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/apex.lib	2659	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/lin_tech.lib	10759	0
DO	model	diode	ngspice-models-ugr	upstream/spice_complete/linear.lib	10924	0
DO100K	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2673	0
DO100K	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2496	0
DO100K_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2683	0
DO100K_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2506	0
DO10K	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2564	0
DO10K	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2387	0
DO10K_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2574	0
DO10K_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2397	0
DO4000B	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2305	0
DO4000B	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2128	0
DO4000B_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2315	0
DO4000B_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2138	0
DO4000B_ST	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2319	0
DO4000B_ST	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2142	0
DO4000UB	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2463	0
DO4000UB	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2286	0
DO4000UB_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2473	0
DO4000UB_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2296	0
DO4000UB_ST	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2477	0
DO4000UB_ST	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2300	0
DO555	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2782	0
DO555	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2605	0
DO555_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	2792	0
DO555_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	2615	0
DO74	model	doutput	microcap-library	upstream/analog.lib	71573	0
do74	model	diode	microcap-library	upstream/analog.lib	71606	0
DO74	model	doutput	microcap-library	upstream/analog.lib	77007	0
do74	model	diode	microcap-library	upstream/analog.lib	77042	0
DO74	model	doutput	microcap-library	upstream/incompatible/Digio.lib	360	0
DO74	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	335	0
DO74	model	doutput	ngspice-models-ugr	upstream/spice_complete/analog.lib	71680	0
do74	model	diode	ngspice-models-ugr	upstream/spice_complete/analog.lib	71713	0
DO74	model	doutput	ngspice-models-ugr	upstream/spice_complete/analog.lib	72154	0
do74	model	diode	ngspice-models-ugr	upstream/spice_complete/analog.lib	72185	0
DO74	model	doutput	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	21816	0
do74	model	diode	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	21851	0
DO74	model	doutput	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	24675	0
do74	model	diode	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	24710	0
DO74_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	370	0
DO74_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	345	0
DO74_ST	model	doutput	microcap-library	upstream/incompatible/Digio.lib	374	0
DO74_ST	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	349	0
DO74AC	model	doutput	microcap-library	upstream/incompatible/Digio.lib	502	0
DO74AC	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	477	0
DO74AC_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	512	0
DO74AC_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	487	0
DO74AC_ST	model	doutput	microcap-library	upstream/incompatible/Digio.lib	516	0
DO74AC_ST	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	491	0
DO74ACT	model	doutput	microcap-library	upstream/incompatible/Digio.lib	632	0
DO74ACT	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	605	0
DO74ACT_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	642	0
DO74ACT_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	615	0
DO74ACT_ST	model	doutput	microcap-library	upstream/incompatible/Digio.lib	646	0
DO74ACT_ST	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	619	0
DO74ALS00	model	doutput	microcap-library	upstream/incompatible/Digio.lib	768	0
DO74ALS00	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	741	0
DO74ALS00_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	778	0
DO74ALS00_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	751	0
DO74ALS00_ST	model	doutput	microcap-library	upstream/incompatible/Digio.lib	782	0
DO74ALS00_ST	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	755	0
DO74AS00	model	doutput	microcap-library	upstream/incompatible/Digio.lib	1024	0
DO74AS00	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	997	0
DO74AS00_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	1034	0
DO74AS00_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	1007	0
DO74AS00_ST	model	doutput	microcap-library	upstream/incompatible/Digio.lib	1038	0
DO74AS00_ST	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	1011	0
DO74F	model	doutput	microcap-library	upstream/incompatible/Digio.lib	1310	0
DO74F	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	1283	0
DO74F_NX	model	doutput	microcap-library	upstream/incompatible/Digio.lib	1320	0
DO74F_NX	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	1293	0
DO74F_ST	model	doutput	microcap-library	upstream/incompatible/Digio.lib	1324	0
DO74F_ST	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	1297	0
DO74H	model	doutput	microcap-library	upstream/incompatible/Digio.lib	1451	0
DO74H	model	doutput	ngspice-models-ugr	upstream/spice_complete/Digio.lib	1424	0
